board_width,board_height,move_count,verdict,percentage_moves
1000,1000,974262,True,0.027836057142857144
1000,1000,334620,True,0.009560571428571429
1000,1000,495970,True,0.014170571428571428
1000,1000,924554,True,0.02641582857142857
1000,1000,893092,True,0.025516914285714287
1000,1000,1489085,True,0.042545285714285716
1000,1000,310099,True,0.008859971428571428
1000,1000,1407983,True,0.04022808571428572
1000,1000,1796713,True,0.05133465714285714
1000,1000,911698,True,0.026048514285714287
1000,1000,1609740,True,0.04599257142857143
1000,1000,328368,True,0.009381942857142857
1000,1000,415469,True,0.011870542857142858
1000,1000,67854,True,0.0019386857142857142
1000,1000,198493,True,0.0056712285714285715
1000,1000,1851022,True,0.05288634285714286
1000,1000,1354581,True,0.03870231428571429
1000,1000,1878770,True,0.053679142857142856
1000,1000,1863359,True,0.05323882857142857
1000,1000,729581,True,0.020845171428571427
1000,1000,396098,True,0.011317085714285715
1000,1000,88058,True,0.0025159428571428573
1000,1000,314964,True,0.008998971428571428
1000,1000,1095771,True,0.031307742857142856
1000,1000,652653,True,0.018647228571428573
1000,1000,1873145,True,0.05351842857142857
1000,1000,633937,True,0.018112485714285715
1000,1000,1401197,True,0.0400342
1000,1000,123212,True,0.003520342857142857
1000,1000,816523,True,0.02332922857142857
1000,1000,594223,True,0.0169778
1000,1000,1957146,True,0.05591845714285714
1000,1000,652119,True,0.01863197142857143
1000,1000,1858376,True,0.05309645714285714
1000,1000,613330,True,0.017523714285714285
1000,1000,1306311,True,0.03732317142857143
1000,1000,686890,True,0.01962542857142857
1000,1000,1616959,True,0.04619882857142857
1000,1000,64979,True,0.0018565428571428572
1000,1000,144514,True,0.004128971428571429
1000,1000,1510519,True,0.043157685714285715
1000,1000,147017,True,0.004200485714285714
1000,1000,726861,True,0.020767457142857142
1000,1000,47285,True,0.001351
1000,1000,1503554,True,0.04295868571428572
1000,1000,1943992,True,0.055542628571428575
1000,1000,801662,True,0.02290462857142857
1000,1000,1948149,True,0.0556614
1000,1000,642595,True,0.018359857142857143
1000,1000,1028556,True,0.029387314285714287
1000,1000,1993004,True,0.05694297142857143
1000,1000,1204926,True,0.03442645714285714
1000,1000,281056,True,0.00803017142857143
1000,1000,1358210,True,0.038806
1000,1000,129809,True,0.0037088285714285715
1000,1000,299490,True,0.008556857142857142
1000,1000,43124,True,0.0012321142857142856
1000,1000,935598,True,0.02673137142857143
1000,1000,1289909,True,0.036854542857142854
1000,1000,709985,True,0.020285285714285714
1000,1000,1005106,True,0.028717314285714286
1000,1000,771377,True,0.022039342857142857
1000,1000,553785,True,0.01582242857142857
1000,1000,674990,True,0.01928542857142857
1000,1000,1920457,True,0.0548702
1000,1000,1874203,True,0.05354865714285714
1000,1000,509565,True,0.014559
1000,1000,1407980,True,0.040228
1000,1000,786864,True,0.02248182857142857
1000,1000,1002617,True,0.0286462
1000,1000,1924296,True,0.05497988571428571
1000,1000,1437588,True,0.04107394285714286
1000,1000,453304,True,0.012951542857142857
1000,1000,1828735,True,0.05224957142857143
1000,1000,1074163,True,0.03069037142857143
1000,1000,1050938,True,0.0300268
1000,1000,1700040,True,0.04857257142857143
1000,1000,647034,True,0.018486685714285713
1000,1000,1823801,True,0.0521086
1000,1000,428543,True,0.012244085714285714
1000,1000,1530533,True,0.04372951428571428
1000,1000,1648452,True,0.047098628571428575
1000,1000,1468979,True,0.04197082857142857
1000,1000,218978,True,0.006256514285714286
1000,1000,1786331,True,0.05103802857142857
1000,1000,980659,True,0.02801882857142857
1000,1000,647213,True,0.0184918
1000,1000,436166,True,0.012461885714285715
1000,1000,1747845,True,0.04993842857142857
1000,1000,1847698,True,0.05279137142857143
1000,1000,429018,True,0.012257657142857143
1000,1000,308585,True,0.008816714285714285
1000,1000,1167594,True,0.03335982857142857
1000,1000,1878414,True,0.05366897142857143
1000,1000,114431,True,0.0032694571428571427
1000,1000,176162,True,0.0050332
1000,1000,552907,True,0.015797342857142856
1000,1000,1171088,True,0.03345965714285714
1000,1000,1195380,True,0.03415371428571429
1000,1000,1551990,True,0.044342571428571426
1000,1000,78223,True,0.0022349428571428573
1000,1000,738836,True,0.0211096
1000,1000,849841,True,0.02428117142857143
1000,1000,847016,True,0.024200457142857144
1000,1000,510122,True,0.014574914285714285
1000,1000,911077,True,0.02603077142857143
1000,1000,1274158,True,0.036404514285714284
1000,1000,102242,True,0.0029212
1000,1000,1273463,True,0.036384657142857144
1000,1000,1591156,True,0.0454616
1000,1000,200794,True,0.005736971428571429
1000,1000,376985,True,0.010771
1000,1000,1995127,True,0.05700362857142857
1000,1000,160408,True,0.0045830857142857145
1000,1000,866245,True,0.024749857142857143
1000,1000,1824647,True,0.05213277142857143
1000,1000,1972255,True,0.056350142857142856
1000,1000,879723,True,0.025134942857142857
1000,1000,1438032,True,0.04108662857142857
1000,1000,850491,True,0.024299742857142856
1000,1000,1189171,True,0.033976314285714286
1000,1000,1005963,True,0.0287418
1000,1000,1865756,True,0.05330731428571429
1000,1000,514057,True,0.014687342857142857
1000,1000,401236,True,0.011463885714285714
1000,1000,1410543,True,0.04030122857142857
1000,1000,1431216,True,0.04089188571428572
1000,1000,503547,True,0.014387057142857143
1000,1000,1789108,True,0.05111737142857143
1000,1000,1486194,True,0.042462685714285714
1000,1000,1161603,True,0.033188657142857146
1000,1000,799091,True,0.02283117142857143
1000,1000,495971,True,0.0141706
1000,1000,1897868,True,0.0542248
1000,1000,253586,True,0.007245314285714286
1000,1000,1398319,True,0.03995197142857143
1000,1000,1682256,True,0.04806445714285714
1000,1000,746662,True,0.0213332
1000,1000,806038,True,0.02302965714285714
1000,1000,349323,True,0.009980657142857143
1000,1000,729985,True,0.020856714285714284
1000,1000,1316091,True,0.0376026
1000,1000,1730508,True,0.04944308571428571
1000,1000,194577,True,0.005559342857142857
1000,1000,311787,True,0.0089082
1000,1000,199451,True,0.0056986
1000,1000,1648492,True,0.04709977142857143
1000,1000,672786,True,0.01922245714285714
1000,1000,232296,True,0.006637028571428572
1000,1000,1068787,True,0.03053677142857143
1000,1000,1088930,True,0.031112285714285714
1000,1000,1222928,True,0.0349408
1000,1000,1357862,True,0.038796057142857145
1000,1000,884809,True,0.025280257142857143
1000,1000,165880,True,0.0047394285714285715
1000,1000,1391247,True,0.03974991428571428
1000,1000,41007,True,0.0011716285714285714
1000,1000,63516,True,0.0018147428571428572
1000,1000,1486138,True,0.042461085714285716
1000,1000,941332,True,0.0268952
1000,1000,1984625,True,0.05670357142857143
1000,1000,302298,True,0.008637085714285715
1000,1000,68406,True,0.001954457142857143
1000,1000,1851124,True,0.052889257142857145
1000,1000,427199,True,0.012205685714285715
1000,1000,935214,True,0.0267204
1000,1000,585067,True,0.0167162
1000,1000,724729,True,0.020706542857142858
1000,1000,1956893,True,0.05591122857142857
1000,1000,1616228,True,0.046177942857142856
1000,1000,1191854,True,0.03405297142857143
1000,1000,1158066,True,0.0330876
1000,1000,108361,True,0.0030960285714285714
1000,1000,1445272,True,0.04129348571428571
1000,1000,1448308,True,0.04138022857142857
1000,1000,1888790,True,0.053965428571428574
1000,1000,822221,True,0.023492028571428573
1000,1000,464440,True,0.013269714285714286
1000,1000,323445,True,0.009241285714285714
1000,1000,804155,True,0.02297585714285714
1000,1000,534556,True,0.015273028571428572
1000,1000,1577491,True,0.04507117142857143
1000,1000,1216046,True,0.034744171428571426
1000,1000,253447,True,0.007241342857142857
1000,1000,841853,True,0.024052942857142857
1000,1000,1401029,True,0.0400294
1000,1000,1644883,True,0.04699665714285714
1000,1000,1435300,True,0.04100857142857143
1000,1000,1167753,True,0.033364371428571425
1000,1000,1855116,True,0.05300331428571429
1000,1000,1774170,True,0.050690571428571425
1000,1000,1272937,True,0.03636962857142857
1000,1000,1613125,True,0.046089285714285715
1000,1000,791630,True,0.022618
1000,1000,624993,True,0.017856942857142857
1000,1000,761592,True,0.02175977142857143
1000,1000,268085,True,0.007659571428571429
1000,1000,884084,True,0.025259542857142856
1000,1000,895401,True,0.025582885714285714
1000,1000,49206,True,0.0014058857142857143
1000,1000,1451155,True,0.04146157142857143
1000,1000,1115674,True,0.0318764
1000,1000,1634704,True,0.04670582857142857
1000,1000,1608461,True,0.045956028571428574
1000,1000,1478651,True,0.04224717142857143
1000,1000,1886231,True,0.05389231428571428
1000,1000,1928348,True,0.05509565714285714
1000,1000,216171,True,0.006176314285714286
1000,1000,663888,True,0.01896822857142857
1000,1000,1157595,True,0.03307414285714286
1000,1000,1353969,True,0.03868482857142857
1000,1000,702977,True,0.020085057142857143
1000,1000,1813506,True,0.051814457142857144
1000,1000,590042,True,0.01685834285714286
1000,1000,385866,True,0.011024742857142857
1000,1000,763233,True,0.021806657142857143
1000,1000,1308829,True,0.037395114285714286
1000,1000,998998,True,0.0285428
1000,1000,351039,True,0.010029685714285714
1000,1000,1013350,True,0.02895285714285714
1000,1000,458530,True,0.013100857142857143
1000,1000,830003,True,0.02371437142857143
1000,1000,1195213,True,0.03414894285714286
1000,1000,1370425,True,0.039155
1000,1000,1337667,True,0.038219057142857144
1000,1000,34393,True,0.0009826571428571428
1000,1000,225703,True,0.006448657142857143
1000,1000,1255264,True,0.035864685714285714
1000,1000,1878236,True,0.053663885714285715
1000,1000,686908,True,0.019625942857142857
1000,1000,1312575,True,0.03750214285714286
1000,1000,1782449,True,0.05092711428571429
1000,1000,871616,True,0.024903314285714285
1000,1000,1045293,True,0.029865514285714285
1000,1000,1580255,True,0.045150142857142854
1000,1000,478143,True,0.013661228571428572
1000,1000,468263,True,0.013378942857142858
1000,1000,1916346,True,0.05475274285714286
1000,1000,1155213,True,0.03300608571428571
1000,1000,530825,True,0.015166428571428572
1000,1000,239363,True,0.006838942857142857
1000,1000,1842270,True,0.05263628571428571
1000,1000,563713,True,0.016106085714285713
1000,1000,1158374,True,0.0330964
1000,1000,184975,True,0.005285
1000,1000,44529,True,0.001272257142857143
1000,1000,1847293,True,0.0527798
1000,1000,647821,True,0.01850917142857143
1000,1000,561340,True,0.016038285714285713
1000,1000,1236228,True,0.0353208
1000,1000,591421,True,0.016897742857142857
1000,1000,930358,True,0.026581657142857144
1000,1000,229992,True,0.0065712
1000,1000,1154686,True,0.03299102857142857
1000,1000,1689723,True,0.0482778
1000,1000,538628,True,0.015389371428571429
1000,1000,1503084,True,0.04294525714285714
1000,1000,969010,True,0.027686
1000,1000,1377804,True,0.03936582857142857
1000,1000,1861637,True,0.053189628571428574
1000,1000,334854,True,0.009567257142857144
1000,1000,1229794,True,0.03513697142857143
1000,1000,1660148,True,0.0474328
1000,1000,426507,True,0.012185914285714286
1000,1000,744282,True,0.0212652
1000,1000,1332340,True,0.038066857142857145
1000,1000,1816086,True,0.051888171428571425
1000,1000,180993,True,0.005171228571428571
1000,1000,946389,True,0.027039685714285715
1000,1000,1367257,True,0.03906448571428572
1000,1000,1019516,True,0.029129028571428572
1000,1000,186117,True,0.005317628571428572
1000,1000,1835404,True,0.05244011428571429
1000,1000,255244,True,0.007292685714285714
1000,1000,1559131,True,0.0445466
1000,1000,544824,True,0.0155664
1000,1000,1513144,True,0.043232685714285714
1000,1000,1804050,True,0.051544285714285716
1000,1000,53263,True,0.0015218
1000,1000,1351756,True,0.0386216
1000,1000,613982,True,0.017542342857142856
1000,1000,821662,True,0.023476057142857144
1000,1000,1916172,True,0.05474777142857143
1000,1000,395863,True,0.011310371428571428
1000,1000,1858149,True,0.05308997142857143
1000,1000,1711078,True,0.04888794285714286
1000,1000,1210509,True,0.03458597142857143
1000,1000,1615922,True,0.0461692
1000,1000,1933473,True,0.05524208571428572
1000,1000,359928,True,0.010283657142857143
1000,1000,1289499,True,0.03684282857142857
1000,1000,339348,True,0.009695657142857143
1000,1000,515990,True,0.014742571428571428
1000,1000,508496,True,0.014528457142857143
1000,1000,56346,True,0.0016098857142857143
1000,1000,1413907,True,0.04039734285714286
1000,1000,985514,True,0.028157542857142857
1000,1000,568543,True,0.016244085714285716
1000,1000,604771,True,0.017279171428571428
1000,1000,256499,True,0.007328542857142857
1000,1000,449793,True,0.012851228571428572
1000,1000,1045495,True,0.029871285714285715
1000,1000,1649307,True,0.047123057142857146
1000,1000,499706,True,0.014277314285714285
1000,1000,1514569,True,0.0432734
1000,1000,1158470,True,0.033099142857142855
1000,1000,1381285,True,0.03946528571428572
1000,1000,806865,True,0.023053285714285714
1000,1000,407137,True,0.011632485714285714
